_atom_dummy_fract_y	0.005	1	2.29	5	12 1502675 0	6 1501756 1	6 2019354 0.1675	6 2019354 0.3351	6 2019354 0.4709	5 1501756 0.5	1 1548377 0.37	1 4026067 0.9017	1 4026068 0.87	1 4026070 0.5468	1 4026069 0.489291	1 1502676 0.424602	1 4026068 0.3837	1 1552785 -0.45	1 1548377 0.36	1 1548377 0.337	1 1552785 0.283	1 1502676 0.023753	1 1552785 -0.569	1 1552785 -0.466
_atom_dummy_fract_z	0.005	1	2.29	5	55 1501756 {-0.294 - 1.083}
_atom_dummy_label	0.005	1	2.29	5	24 1501756 DUM0	14 1501756 DUM1	11 1501756 DUM2	3 1501756 DUM3	3 1501756 DUM4
_atom_local_axes_atom0	0.071	1	40.14	529	13527 1501708 {word}
_atom_local_axes_atom1	0.071	1	40.14	529	13527 1501708 {word}
_atom_local_axes_atom2	0.071	1	40.14	529	13527 1501708 {word}
_atom_local_axes_atom_label	0.059	1	37.08	140	10271 1501708 {word}
_atom_local_axes_ax1	0.071	1	40.14	529	13527 1501708 {word}
_atom_local_axes_ax2	0.071	1	40.14	529	13527 1501708 {word}
_atom_local_axes_label	0.010	8	59.53	529	2917 1504375 {word}
_atom_local_dummy_fract_x	0.001	1	2.00	4	2 1544749 0	1 1550148 0.3409	1 1550148 0.3534	1 1550148 0.3841	1 1550148 0.3908
_atom_local_dummy_fract_y	0.001	1	2.00	4	2 1544749 0	1 1550148 0.4325	1 1550148 0.4935	1 1550148 0.5127	1 1550148 0.5711
_atom_local_dummy_fract_z	0.001	1	2.00	4	2 1544749 0	1 1550148 0.329	1 1550148 0.4204	1 1550148 0.5811	1 1550148 0.673
_atom_local_dummy_label	0.001	1	2.00	4	3 1544749 DUM0	1 1550148 DUM1	1 1550148 DUM2	1 1550148 DUM3
_atom_rho_multipole_atom_label	0.059	1	36.88	140	10247 1501708 {word}	80 7120061 {0 - 4}
_atom_rho_multipole_coeff_P00	0.067	1	38.00	202	12009 1501708 {-0.15 - 6}
_atom_rho_multipole_coeff_P1-1	0.067	1	38.00	202	12009 1501708 {-1 - 8}
_atom_rho_multipole_coeff_P10	0.067	1	38.00	202	12009 1501708 {-1.05 - 4.259}
_atom_rho_multipole_coeff_P11	0.067	1	38.00	202	5 7120061 {word}	12004 1501708 {-0.84 - 4.259}
_atom_rho_multipole_coeff_P2-1	0.067	1	38.00	202	12009 1501708 {-1.26 - 4.259}
_atom_rho_multipole_coeff_P2-2	0.067	1	38.00	202	12009 1501708 {-1.24 - 4.259}
_atom_rho_multipole_coeff_P20	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-1.35 - 4.259}
_atom_rho_multipole_coeff_P21	0.067	1	38.00	202	12009 1501708 {-1.32 - 7}
_atom_rho_multipole_coeff_P22	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-1.82 - 4}
_atom_rho_multipole_coeff_P3-1	0.067	1	38.00	202	12009 1501708 {-0.561 - 8}
_atom_rho_multipole_coeff_P3-2	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-0.73 - 3.176}
_atom_rho_multipole_coeff_P3-3	0.067	1	38.00	202	12009 1501708 {-0.62 - 3.176}
_atom_rho_multipole_coeff_P30	0.067	1	38.00	202	12009 1501708 {-0.59 - 6}
_atom_rho_multipole_coeff_P31	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-0.425 - 4.466}
_atom_rho_multipole_coeff_P32	0.067	1	38.00	202	12009 1501708 {-0.472 - 4.466}
_atom_rho_multipole_coeff_P33	0.067	1	38.00	202	12009 1501708 {-0.53 - 8}
_atom_rho_multipole_coeff_P4-1	0.067	1	38.00	202	12009 1501708 {-0.35 - 4.466}
_atom_rho_multipole_coeff_P4-2	0.067	1	38.00	202	12009 1501708 {-0.41 - 7}
_atom_rho_multipole_coeff_P4-3	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-0.48 - 4}
_atom_rho_multipole_coeff_P4-4	0.067	1	38.00	202	12009 1501708 {-0.29 - 6}
_atom_rho_multipole_coeff_P40	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-0.51 - 4.466}
_atom_rho_multipole_coeff_P41	0.067	1	38.00	202	12009 1501708 {-0.29 - 4}
_atom_rho_multipole_coeff_P42	0.067	1	38.00	202	4 7120061 {word}	12005 1501708 {-0.38 - 4.259}
_atom_rho_multipole_coeff_P43	0.067	1	38.00	202	12009 1501708 {-0.443 - 4.259}
_atom_rho_multipole_coeff_P44	0.067	1	38.00	202	12009 1501708 {-0.4 - 4.259}
_atom_rho_multipole_coeff_Pv	0.067	1	38.00	202	12009 1501708 {0 - 18}
_atom_rho_multipole_configuration	0.000	10	10.00	10	5 2019353 1s^2^, 2s^2^, 2p^4^	2 2019353 1s^1^	2 2019353 1s^2^, 2s^1^	1 2019353 1s^2^, 2s^2^, 2p^6^, 3s^2^, 3p^4^
_atom_rho_multipole_core_source	0.000	10	10.00	10	10 2019353 {text}
_atom_rho_multipole_kappa	0.059	1	36.88	140	4 7120061 {word}	10323 1501708 {-0.0965 - 4.466}
_atom_rho_multipole_kappa_dprime0	0.007	8	39.53	95	1265 1504375 {0.622 - 1.49}
_atom_rho_multipole_kappa_dprime1	0.007	8	39.53	95	1265 1504375 {0.62 - 1.49}
_atom_rho_multipole_kappa_dprime2	0.007	8	39.53	95	1265 1504375 {0.62 - 1.49}
_atom_rho_multipole_kappa_dprime3	0.007	8	39.53	95	1265 1504375 {0.62 - 1.49}
_atom_rho_multipole_kappa_dprime4	0.007	8	39.53	95	1265 1504375 {0 - 18}
_atom_rho_multipole_kappa_prime	0.007	8	40.24	95	1368 1504375 {0.799 - 1.27}
_atom_rho_multipole_kappa_prime0	0.057	1	36.79	140	9824 1501708 {0.299 - 1.5}
_atom_rho_multipole_kappa_prime1	0.058	1	36.76	140	10071 1501708 {0 - 8}
_atom_rho_multipole_kappa_prime2	0.056	1	36.82	140	9793 1501708 {0.29886 - 1.5}
_atom_rho_multipole_kappa_prime3	0.056	1	36.82	140	9793 1501708 {0.29886 - 5.2}
_atom_rho_multipole_kappa_prime4	0.056	1	36.82	140	9793 1501708 {0 - 3.24}
_atom_rho_multipole_label	0.007	8	39.53	95	1265 1504375 {word}
_atom_rho_multipole_radial_slater_n0	0.033	2	37.66	140	3148 1501730 2	2301 1501730 0	173 1501756 4	105 2104903 1	59 7120061 0.	15 1501756 10	9 7120061 -0.	8 2017783 6	8 2021751 8	3 7120061 2.000	3 7120061 3.176	2 2105489 5	1 4345174 12	1 7120061 3	1 7120061 4.259	1 7120061 4.466
_atom_rho_multipole_radial_slater_n1	0.033	2	37.66	140	3148 1501730 2	2405 1501730 1	168 1501756 4	57 7120061 0.	16 2017783 6	15 1501756 10	8 2021751 8	8 7120061 -0.	2 7120061 4.	2 7120061 3.176	1 4345174 12	1 7120061 7.	1 7120061 4.466	1 7120061 2.000	1 7120061 1.204	1 7120061 0.958	1 7120061 0.917	1 7120061 0.897	1 2300198 0
_atom_rho_multipole_radial_slater_n2	0.033	2	37.66	140	5535 1501730 2	180 1501756 4	58 7120061 0.	15 1501756 10	12 2017783 6	8 2021751 8	6 7120061 -0.	4 2105489 7	4 7120061 3.176	3 2019353 0	3 7120061 2.000	2 7120061 1.009	1 4345174 12	1 7120061 4.466	1 7120061 1.022	1 7120061 1.005	1 7120061 C3	1 7120061 H102B	1 7120061 H11B	1 7120061 H72
_atom_rho_multipole_radial_slater_n3	0.033	2	37.66	140	5425 1501730 3	153 1501756 4	108 2104903 2	65 7120061 0.	45 2017783 6	15 1501756 10	12 2021751 8	4 7120061 3.176	3 7120061 -0.	3 2019353 0	3 7120061 2.000	1 4345174 12	1 7120061 4.466
_atom_rho_multipole_radial_slater_n4	0.033	2	37.66	140	5578 1501730 4	108 2104903 2	57 7120061 0.	43 2019353 8	15 1501756 10	14 2017783 6	8 7120061 -0.	3 2019353 0	2 7120061 2.000	2 7120061 3.176	1 7120061 1.077	1 4345174 12	1 7120061 1.	1 7120061 0.881	1 7120061 4.	1 7120061 0.842	1 7120061 6.	1 7120061 0.779
_atom_rho_multipole_radial_slater_zeta0	0.033	2	37.66	140	4 7120061 {word}	5834 1501730 {0 - 18}
_atom_rho_multipole_radial_slater_zeta1	0.033	2	37.66	140	5838 1501730 {0 - 15.813}
_atom_rho_multipole_radial_slater_zeta2	0.033	2	37.66	140	5838 1501730 {0 - 15.813}
_atom_rho_multipole_radial_slater_zeta3	0.033	2	37.66	140	4 7120061 {word}	5834 1501730 {0 - 15.813}
_atom_rho_multipole_radial_slater_zeta4	0.033	2	37.66	140	5838 1501730 {0 - 15.813}
_atom_rho_multipole_valence_source	0.000	10	10.00	10	10 2019353 {text}
_atom_si'tes_solution_secondary	0.000	1	1.00	1	1 7126556 fmap
_atom_site_B_iso_or_equiv	0.530	1	20.40	650	237 2003381 {word}	50780 1000023 {-5 - 1898}
_atom_site_Cartn_x	0.000	164	164.00	164	164 2100852 {-0.54 - 16.943}
_atom_site_Cartn_y	0.000	164	164.00	164	164 2100852 {-4.018 - 24.749}
_atom_site_Cartn_z	0.000	164	164.00	164	164 2100852 {-5.904 - 9.977}
_atom_site_Fourier_wave_vector_seq_id	0.052	1	3.81	40	941 1101062 {0 - 40}
_atom_site_Fourier_wave_vector_x	0.021	1	2.62	12	259 1101062 {-1.444 - 8.33333}
_atom_site_Fourier_wave_vector_y	0.003	1	2.87	10	36 1101062 0.00000	1 7202742 -0.22222	1 4331457 -0.23320	1 7202742 0.22222	1 4307095 0.36400	1 4331457 0.56440	1 4331457 0.79760	1 4331457 1.36200
_atom_site_Fourier_wave_vector_z	0.021	1	2.62	12	259 1101062 {-3.6381 - 8.8}
_atom_site_U_Fourier_atom_site_label	0.028	6	123.66	1140	16200 1549598 {word}
_atom_site_U_Fourier_param_cos	0.028	6	123.66	1140	16200 1549598 {-0.282 - 0.23}
_atom_site_U_Fourier_param_sin	0.028	6	123.66	1140	16200 1549598 {-619.609 - 0.534}
_atom_site_U_Fourier_tens_elem	0.028	6	123.66	1140	2700 1549598 U11	2700 1549598 U12	2700 1549598 U13	2700 1549598 U22	2700 1549598 U23	2700 1549598 U33
_atom_site_U_Fourier_wave_vector_seq_id	0.028	6	123.66	1140	16200 1549598 {0 - 20}
_atom_site_U_iso_or_equiv	95.678	1	73.45	13188	286 1511760 {word}	33184579 1000000 {-7.15 - 1200}
_atom_site_Wyckoff_symbol	1.625	1	17.21	427	132008 1000002 {word}	7 1561897 {4 - 8}
_atom_site_adp_type	81.588	1	81.12	13188	31253460 1000001 {word}
_atom_site_anharm_details	0.004	1	1.00	1	20 1501756 {text}
_atom_site_anharm_gc_c_111	0.017	1	6.55	18	511 1501708 {-0.008 - 0.008}
_atom_site_anharm_gc_c_112	0.017	1	6.55	18	511 1501708 {-0.019 - 0.039}
_atom_site_anharm_gc_c_113	0.017	1	6.55	18	511 1501708 {-0.024 - 0.025}
_atom_site_anharm_gc_c_122	0.017	1	6.55	18	511 1501708 {-0.007 - 0.00083}
_atom_site_anharm_gc_c_123	0.017	1	6.55	18	511 1501708 {-0.013 - 0.01}
_atom_site_anharm_gc_c_133	0.017	1	6.55	18	511 1501708 {-0.005 - 0.013}
_atom_site_anharm_gc_c_222	0.017	1	6.55	18	511 1501708 {-0.00783 - 0.00298}
_atom_site_anharm_gc_c_223	0.017	1	6.55	18	511 1501708 {-0.003 - 0.004}
_atom_site_anharm_gc_c_233	0.017	1	6.55	18	511 1501708 {-0.009 - 0.006}
_atom_site_anharm_gc_c_333	0.017	1	6.55	18	511 1501708 {-0.00354 - 0.003}
_atom_site_anharm_gc_c_label	0.017	1	6.55	18	511 1501708 {word}
_atom_site_anharm_gc_c_scale_factor	0.000	1	1.00	1	1 7701297 1000.0000000000000
_atom_site_anharm_gc_d_1111	0.010	1	3.04	16	149 1501708 {-0.00056 - 0.0037}
_atom_site_anharm_gc_d_1112	0.010	1	3.04	16	149 1501708 {-0.004 - 0.0014}
_atom_site_anharm_gc_d_1113	0.010	1	3.04	16	149 1501708 {-0.0038 - 0.0012}
_atom_site_anharm_gc_d_1122	0.010	1	3.04	16	149 1501708 {-0.00024 - 0.0017}
_atom_site_anharm_gc_d_1123	0.010	1	3.04	16	149 1501708 {-0.0014 - 0.0017}
_atom_site_anharm_gc_d_1133	0.010	1	3.04	16	149 1501708 {-0.0026 - 0.000164}
_atom_site_anharm_gc_d_1222	0.010	1	3.04	16	149 1501708 {-0.00143 - 0.0002}
_atom_site_anharm_gc_d_1223	0.010	1	3.04	16	149 1501708 {-0.0005 - 0.0006}
_atom_site_anharm_gc_d_1233	0.010	1	3.04	16	149 1501708 {-0.0007 - 8.2e-05}
_atom_site_anharm_gc_d_1333	0.010	1	3.04	16	149 1501708 {-0.0022 - 0.001}
_atom_site_anharm_gc_d_2222	0.010	1	3.04	16	149 1501708 {-0.00018 - 0.00155}
_atom_site_anharm_gc_d_2223	0.010	1	3.04	16	149 1501708 {-0.0003 - 0.0004}
_atom_site_anharm_gc_d_2233	0.010	1	3.04	16	149 1501708 {-7.2e-05 - 0.0011}
_atom_site_anharm_gc_d_2333	0.010	1	3.04	16	149 1501708 {-0.000146 - 0.0004}
_atom_site_anharm_gc_d_3333	0.010	1	3.04	16	149 1501708 {-0.0005 - 0.0016}
_atom_site_anharm_gc_d_label	0.010	1	3.04	16	149 1501708 {word}
_atom_site_anharm_gc_d_scale_factor	0.000	1	1.00	1	1 7701297 10000.000000000000
_atom_site_aniso_B_11	0.036	1	6.03	65	1019 1000048 {0.003 - 21.9}
_atom_site_aniso_B_12	0.036	1	6.03	65	1019 1000048 {-4.1 - 10.95}
_atom_site_aniso_B_13	0.036	1	6.03	65	1019 1000048 {-3.8 - 3.87}
_atom_site_aniso_B_22	0.036	1	6.03	65	1019 1000048 {-0.0032 - 21.9}
_atom_site_aniso_B_23	0.036	1	6.03	65	1019 1000048 {-1.8 - 10.4}
_atom_site_aniso_B_33	0.036	1	6.03	65	1019 1000048 {-8.8 - 12.59}
_atom_site_aniso_U_11	86.567	1	42.95	2257	66 1504370 {word}	17556720 1000000 {-0.09 - 1330}
_atom_site_aniso_U_12	86.567	1	42.95	2257	395 1504370 {word}	17556199 1000000 {-1080 - 314}
_atom_site_aniso_U_13	86.567	1	42.95	2257	97 1504370 {word}	17556535 1000000 {-970 - 765}
_atom_site_aniso_U_22	86.567	1	42.95	2257	73 1504370 {word}	17556572 1000000 {-0.4 - 3400}
_atom_site_aniso_U_23	86.567	1	42.95	2257	216 1101145 {word}	17556317 1000000 {-659 - 1900}
_atom_site_aniso_U_33	86.567	1	42.95	2257	111 1504370 {word}	17556589 1000000 {-0.09 - 10242}
_atom_site_aniso_beta_11	0.000	4	4.00	4	3 4319054 0.007(1)	1 4319054 0.0069(7)
_atom_site_aniso_beta_12	0.000	4	4.00	4	4 4319054 0.0
_atom_site_aniso_beta_13	0.000	4	4.00	4	4 4319054 0.0
_atom_site_aniso_beta_22	0.000	4	4.00	4	1 4319054 0.0056(7)	1 4319054 0.007(1)	1 4319054 0.013(1)	1 4319054 0.019(1)
_atom_site_aniso_beta_23	0.000	4	4.00	4	2 4319054 0.0	1 4319054 -0.0006(7)	1 4319054 0.0006(5)
_atom_site_aniso_beta_33	0.000	4	4.00	4	1 4319054 0.0009(3)	1 4319054 0.0012(1)	1 4319054 0.0018(5)	1 4319054 0.0023(2)
_atom_site_aniso_label	86.596	1	42.94	2257	2 4002653 {text}	2 1561259 {line}	17557904 1000000 {word}	276 1501458 {-0.002 - 502}
_atom_site_aniso_ratio	0.015	19	94.91	231	8 4078343 {word}	6636 1100915 {-12.81 - 97.75}
_atom_site_aniso_type_symbol	0.747	1	25.52	720	2 4002653 {text}	89892 1004016 {word}	77 1550125 {-0.00025 - 110.85}
_atom_site_aniso_u_11_esd	0.000	50	72.00	94	144 2108404 {1.1e-05 - 0.009402}
_atom_site_aniso_u_12_esd	0.000	50	72.00	94	144 2108404 {1e-05 - 0.008111}
_atom_site_aniso_u_13_esd	0.000	50	72.00	94	144 2108404 {1e-05 - 0.008379}
_atom_site_aniso_u_22_esd	0.000	50	72.00	94	144 2108404 {1.4e-05 - 0.015007}
_atom_site_aniso_u_23_esd	0.000	50	72.00	94	144 2108404 {1.1e-05 - 0.007286}
_atom_site_aniso_u_33_esd	0.000	50	72.00	94	144 2108404 {1.3e-05 - 0.01344}
_atom_site_attached_hydrogens	1.561	1	15.89	338	106812 1000017 0	4623 1000046 2	3415 1000036 1	1745 1000077 3	572 1000080 4	1 1555670 .46	1 1555670 .72	1 1555670 .82	1 2000135 5
_atom_site_b_iso	0.000	8	24.00	40	20 7204406 3.570(6)	12 7204406 2.123(3)	8 7204406 1.90(3)	1 7204405 10.1(5)	1 7204405 10.5(1)	1 7204405 10.7(2)	1 7204405 11.1(2)	1 7204405 26(1)	1 7204405 41(1)	1 7204405 44(2)	1 7204405 9.6(2)
_atom_site_b_iso_or_	0.000	30	30.00	30	16 7055318 1.70(30)	13 7055318 2.04(36)	1 7055318 2.24(16)
_atom_site_biso_or_equiv	0.000	5	5.00	5	3 6000386 0.61(2)	1 6000386 0.54(4)	1 6000386 1.00(2)
_atom_site_calc_attached_atom	0.207	1	29.70	162	28752 1100914 {word}	234 2008293 {0 - 27}
_atom_site_calc_flag	83.392	1	79.75	3812	31404735 1000000 {word}	601 2004266 {0.083 - 4}
_atom_site_calc_flags	0.000	91	91.00	91	52 7125507 calc	39 7125507 d
_atom_site_chemical_conn_number	0.004	19	58.45	119	1169 1502658 {1 - 119}
_atom_site_constraints	0.002	1	1.89	5	5 2108325 U=U(F1)	2 1561480 occ=1-occ(Bi4)	2 1561480 occ=1-occ(Bi5)	2 1561480 x=x(Bi1), z=z(Bi1), occ=1-occ(Bi1), U=U(Bi1)	2 1561480 x=x(Bi2), z=z(Bi2), occ=1-occ(Bi2), U=U(Bi2)	1 1561247 =1-occ(F1)	1 1561247 =1-occF(2)	1 4002659 U~13~=0	1 1561481 occ=1-occ(Bi3)
_atom_site_d_flag	0.000	46	46.00	46	46 4310200 d
_atom_site_description	0.000	6	6.00	6	4 7105364 A	2 7105364 M
_atom_site_disorder_assembly	16.923	1	38.39	1976	1 7016049 {text}	11 2012366 {line}	3033027 1004001 {word}	35000 1502027 {1 - 19}
_atom_site_disorder_group	17.859	1	34.30	1860	6 7034203 {text}	9 2013740 {line}	1471 1100679 {word}	2890868 1004001 {-110 - 777}
_atom_site_disorder_group2	0.000	39	39.00	39	13 4065134 1	13 4065134 2	13 4065134 3
_atom_site_displace_Fourier_atom_site_label	0.050	3	91.67	888	21635 1101062 {word}
_atom_site_displace_Fourier_axis	0.050	3	91.67	888	7212 1101062 x	7212 1101062 y	7211 1101062 z
_atom_site_displace_Fourier_param_cos	0.050	3	91.67	888	21635 1101062 {-0.22 - 0.207}
_atom_site_displace_Fourier_param_sin	0.050	3	91.67	888	21635 1101062 {-0.295 - 20}
_atom_site_displace_Fourier_wave_vector_seq_id	0.050	3	91.67	888	21635 1101062 {0 - 40}
_atom_site_displace_special_func_atom_site_label	0.005	1	3.17	9	73 2021892 {word}
_atom_site_displace_special_func_sawtooth_ax	0.005	1	3.17	9	73 2021892 {-1.5987 - 1.9737}
_atom_site_displace_special_func_sawtooth_ay	0.005	1	3.17	9	42 2100218 0	4 2100549 -0.0044	4 2310050 0.001	2 2104693 0.5625	2 2104693 0.5	2 2104693 0.375	2 2104694 -0.75	2 2104694 -0.6875	2 2104694 -0.5625	1 2104170 -0.1545	1 2104171 -0.1265	1 2100550 -0.0117(3)	1 2107637 0.0001	1 4304362 -0.0104(7)	1 4002590 0.0024(8)	1 4002590 0.019	1 2021892 0.029(3)	1 4304362 -0.0091(4)	1 2100218 -0.0072(10)	1 2100218 -0.0037(11)
_atom_site_displace_special_func_sawtooth_az	0.005	1	3.17	9	41 2100611 0	4 2310050 -0.0563(8)	4 2100549 0.0057	4 2100549 0.0133	2 2100611 0.1212	2 2100611 0.1061	2 2100611 0.0909	2 2100218 0.009(3)	1 2100218 0.0078(7)	1 2100427 0.1691	1 2100427 0.1557	1 2100427 0.0206	1 2100550 0.0089(2)	1 2021892 -0.0097(11)	1 2100550 0.0055(7)	1 2107637 -0.1918(10)	1 2100426 -0.1449	1 2100426 -0.1112	1 4002590 -0.0449(5)	1 2100426 -0.0175
_atom_site_displace_special_func_sawtooth_c	0.005	1	3.17	9	73 2021892 {-0.03561 - 0.85981}
_atom_site_displace_special_func_sawtooth_w	0.005	1	3.17	9	73 2021892 {0.0556 - 1}
_atom_site_dummy	0.000	8	8.00	8	4 2103187 0	1 2103187 0.0553(4)	1 2103187 0.0554(4)	1 2103187 0.0920(48)	1 2103187 0.1071(45)
_atom_site_fract_x	99.690	1	71.24	13188	5 2000515 {word}	33537329 1000000 {-3915 - 3956}
_atom_site_fract_x_esd	0.000	50	72.00	94	144 2108404 {4e-06 - 0.000874}
_atom_site_fract_y	99.690	1	71.24	13188	1 2000515 {word}	33537342 1000000 {-6.0526 - 794}
_atom_site_fract_y_esd	0.000	50	72.00	94	144 2108404 {4e-06 - 0.0008}
_atom_site_fract_z	99.690	1	71.24	13188	11 2000515 {word}	33537332 1000000 {-19.6532 - 5779}
_atom_site_fract_z_esd	0.000	50	72.00	94	144 2108404 {2e-06 - 0.001002}
_atom_site_label	99.690	1	71.24	13188	33537258 1000000 {word}	267 1501458 {0 - 807}
_atom_site_occ_Fourier_atom_site_label	0.014	1	6.85	30	459 1549598 {word}
_atom_site_occ_Fourier_param_cos	0.014	1	6.85	30	459 1549598 {-2.43 - 3.1461}
_atom_site_occ_Fourier_param_sin	0.014	1	6.85	30	459 1549598 {-3.9765 - 2.76}
_atom_site_occ_Fourier_wave_vector_seq_id	0.014	1	6.85	30	280 1549598 1	118 2100612 2	39 2100612 3	21 2100612 4	1 2104418 0.9857(17)
_atom_site_occ_special_func_atom_site_label	0.026	1	10.74	140	1321 1101062 {word}
_atom_site_occ_special_func_crenel_c	0.026	1	10.74	140	1321 1101062 {-0.7056 - 1.3297}
_atom_site_occ_special_func_crenel_w	0.026	1	10.74	140	1321 1101062 {0.0357 - 1}
_atom_site_occupanc1	0.000	23	23.00	23	23 4313006 1
_atom_site_occupancy	95.863	1	72.90	13188	32999684 1000000 {-29 - 130}
_atom_site_occupancy_[sic]	0.003	4	10.75	36	60 2011922 (I)	11 4114836 2.00	11 4114836 1.00	10 2101999 1	4 2101999 .20	4 2102123 4	4 2101999 3	4 2101999 .80	3 2011923 0.60	3 7001328 1.25000	3 2011923 0.40	3 2102123 8	2 4114836 0.50	1 7001328 0.785(6)	1 7001328 0.872(6)	1 7001328 1.00000	1 7001328 1.229(4)	1 2102124 2	1 7001328 0.25000	1 2201245 6
_atom_site_occupancy_factor	0.000	22	22.00	22	18 7027276 0.5	4 7027276 1.0
_atom_site_occupancy_type_symbol_1	0.000	20	20.00	20	13 4311201 1.000	2 4311201 0.606	2 4311201 0.780	1 4311201 0.198	1 4311201 0.472	1 4311201 0.705
_atom_site_occupancy_type_symbol_2	0.000	7	7.00	7	2 4311201 0.220	2 4311201 0.394	1 4311201 0.295	1 4311201 0.528	1 4311201 0.802
_atom_site_oxford_special_azimuth	0.001	1	1.25	2	3 7024539 -0.7930	1 4069076 0.392(3)	1 4069076 0.395(3)
_atom_site_oxford_special_declination	0.001	1	1.25	2	3 7024539 0.6083	2 4069076 -0.722(3)
_atom_site_oxford_special_label	0.001	1	1.25	2	3 7024539 O100	1 4069076 C100	1 4069076 H100
_atom_site_oxford_special_size	0.001	1	1.25	2	1 7024540 1.344(10)	1 7024541 1.349(13)	1 4069076 1.355(5)	1 7024539 1.362(11)	1 4069076 2.287(5)
_atom_site_oxford_special_uiso	0.001	1	1.25	2	1 7024541 0.098(5)	1 7024540 0.111(4)	1 7024539 0.128(4)	1 4069076 0.161(2)	1 4069076 0.210(2)
_atom_site_refinement_disorder_assembly	0.000	208	208.00	208	68 4310120 1	68 4310120 2	24 4310120 3	24 4310120 4	24 4310120 5
_atom_site_refinement_disorder_group	0.000	17	112.50	208	104 4310120 1	104 4310120 2	17 4301060 -1
_atom_site_refinement_flag	0.001	12	22.80	30	60 1512202 d	54 4081350 R
